#OTU ID	magic.0040.S71.R1.001	magic.0112.S49.R1.001	magic.0134.S97.R1.001	magic.0317.S53.R1.001	magic.0020.S23.R1.001	magic.0402.S78.R1.001	magic.0232.S75.R1.001	magic.0315.S29.R1.001	magic.0435.S43.R1.001	magic.0018.S106.R1.001	magic.0124.S61.R1.001	magic.0150.S50.R1.001	magic.0532.S92.R1.001	magic.0030.S59.R1.001	magic.0079.S84.R1.001	magic.0013.S58.R1.001	magic.0132.S85.R1.001	magic.0316.S41.R1.001	magic.0374.S54.R1.001	magic.0001.S22.R1.001	magic.0243.S99.R1.001	magic.0173.S98.R1.001	magic.0542.S57.R1.001	magic.0146.S109.R1.001	magic.0100.S96.R1.001	magic.0537.S104.R1.001	magic.0156.S62.R1.001	magic.0244.S111.R1.001	magic.0456.S79.R1.001	magic.0339.S30.R1.001	magic.0053.S24.R1.001	magic.0367.S42.R1.001	magic.0016.S82.R1.001	magic.0164.S74.R1.001	magic.0231.S63.R1.001	magic.0551.S105.R1.001	magic.0048.S83.R1.001	magic.0331.S77.R1.001	magic.0440.S55.R1.001	magic.0004.S34.R1.001	magic.0531.S80.R1.001	magic.0179.S110.R1.001	magic.0526.S56.R1.001	magic.0539.S33.R1.001	magic.0075.S60.R1.001	magic.0149.S38.R1.001	magic.0242.S87.R1.001	magic.0514.S44.R1.001	magic.0246.S28.R1.001	magic.0017.S94.R1.001	magic.0078.S72.R1.001	magic.0011.S46.R1.001	magic.0109.S25.R1.001	magic.0131.S73.R1.001	magic.0552.S117.R1.001	magic.0465.S91.R1.001	magic.0015.S70.R1.001	magic.0527.S68.R1.001	magic.0021.S35.R1.001	magic.0063.S48.R1.001	magic.0396.S66.R1.001	magic.0337.S113.R1.001	magic.0471.S103.R1.001	magic.0428.S102.R1.001	magic.0547.S81.R1.001	magic.0287.S76.R1.001	magic.0272.S52.R1.001	magic.0148.S26.R1.001	magic.0110.S37.R1.001	magic.0050.S95.R1.001	magic.0307.S112.R1.001	magic.0170.S86.R1.001	magic.0268.S40.R1.001	magic.0417.S90.R1.001	magic.0300.S100.R1.001	magic.0538.S116.R1.001	magic.0334.S89.R1.001	magic.0290.S88.R1.001	magic.0541.S45.R1.001	magic.0278.S64.R1.001	magic.0335.S101.R1.001	magic.0059.S36.R1.001	magic.0549.S93.R1.001	magic.0217.S51.R1.001	magic.0543.S69.R1.001	magic.0322.S65.R1.001	magic.0433.S31.R1.001	magic.0429.S114.R1.001	magic.0473.S115.R1.001	magic.0189.S39.R1.001	magic.0028.S47.R1.001	magic.0101.S108.R1.001	magic.0185.S27.R1.001	magic.0484.S32.R1.001	Postive.Control.S107.R1.001	Blank.S67.R1.001
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptoanaerobacter;s__[Eubacterium] yurii;t__[Eubacterium] yurii subsp. margaretiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0	1	0	0	9	2	3	0	10	0	6	0	4	17	1	0	0	27	27	0	20	0	0	3	0	9	0	42	3	44	1	0	0	0	1	5	0	1	0	0	6	0	14	1	17	0	1	14	3	0	0	6	0	0	31	0	1	595	0	398	0	0	6	0	0	1	2855	0	4	2	0	0	4	0	2	3	0	1	3	10	48	5	11	0	5	0	0	1	0	32	11	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter glycolicus;t__Terrisporobacter glycolicus ATCC 14880 = DSM 1288	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia lituseburensis;t__Romboutsia lituseburensis DSM 797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia;s__[Clostridium] dakarense	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	6	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Tepidibacter;s__Tepidibacter formicigenes;t__Tepidibacter formicigenes DSM 15518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Tepidibacter;s__Tepidibacter thalassicus;t__Tepidibacter thalassicus DSM 15285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Agathobaculum;s__Agathobaculum desmolans;t__Agathobaculum desmolans ATCC 43058	0	24	2	1	0	0	0	0	2	0	13	0	0	3	8	0	0	50	40	0	16	0	0	0	0	75	0	51	0	46	0	0	0	0	0	0	0	1	0	0	11	0	1	4	0	0	0	0	0	0	0	0	0	0	42	0	0	101	0	12	0	0	31	0	0	0	29	6	0	0	20	0	1	0	0	1	0	0	11	2	116	0	34	0	6	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acutalibacter;s__Acutalibacter muris	0	0	0	0	1	0	0	0	0	1	7	0	0	2	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	13	0	28	0	0	0	0	0	0	30	3	0	0	0	0	0	0	0	0	0	0	1	0	12	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus senegalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	0	1	3	0	6	1	1	0	4	0	77	1	213	29	6	0	1	130	51	0	19	0	1	10	0	2	1	29	9	58	19	0	0	0	0	0	0	5	1	0	15	9	218	498	14	5	0	12	0	22	0	0	0	0	59	0	0	65	0	151	0	0	13	0	0	2	1026	156	25	0	0	0	7	212	14	0	1	0	13	2	177	19	54	0	9	186	0	2	0	19	7	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Bittarella;s__Bittarella massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	18	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	19	0	0	0	0	1	1	0	0	0	0	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens;s__Ethanoligenens harbinense;t__Ethanoligenens harbinense YUAN-3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	1	1	0	2	42	0	9	0	21	0	0	0	0	35	2	1	0	79	26	0	61	0	0	0	0	9	1	4	2	79	0	0	0	7	1	1	0	2	0	0	20	0	0	0	26	5	1	18	0	10	0	0	0	0	25	0	29	593	0	1223	0	0	1	0	1	0	15809	0	0	1	0	0	2	1	17	1	0	1	2	0	61	0	1	5	1	0	0	1	0	183	28	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Fournierella;s__Fournierella massiliensis	0	75	3	1	6	0	2	0	25	0	1	1	24	5	33	0	0	141	132	0	91	0	0	0	0	4	0	660	0	99	0	0	0	0	86	71	0	28	0	0	41	1	15	2	1	0	0	9	0	2	0	1	0	6	54	0	5	34	0	89	5	0	16	0	0	0	1096	1	0	0	1	0	19	0	0	0	18	1	1	16	18	0	23	0	11	0	0	11	91	20	5	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	0	0	2	0	0	2	0	0	0	0	1	0	20	0	2	0	0	4	3	0	4	0	0	10	0	0	0	2	0	3	0	0	0	0	0	0	0	4	0	0	3	0	40	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	1	0	0	1	0	0	0	1121	0	0	0	0	0	0	0	0	0	0	0	2	0	86	0	17	0	0	0	0	0	0	12	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	0	0	0	0	0	0	0	0	0	0	10	0	0	4	0	0	0	5	7	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	4	0	1	0	2	0	0	0	0	3	0	3	0	1	0	0	3	0	0	19	0	1	2	0	8	0	0	1	0	3	0	0	0	1	1	0	0	0	0	0	25	5	7	0	142	0	56	0	0	0	0	2	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Mageeibacillus;s__Mageeibacillus indolicus;t__Mageeibacillus indolicus UPII9-5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter;s__Papillibacter cinnamivorans;t__Papillibacter cinnamivorans DSM 12816	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile;t__Subdoligranulum variabile DSM 15176	0	0	2	0	0	1	3	0	7	3	10	0	0	7	39	0	0	27	82	0	76	0	0	26	0	5	0	164	0	39	8	0	0	0	0	0	0	0	0	0	141	0	1	0	13	1	0	11	2	2	0	0	0	0	63	0	21	307	0	16	0	0	27	0	1	0	5787	3	7	0	6	0	11	0	0	2	2	0	4	30	25	6	5	2	0	0	0	0	0	46	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris;t__Ruminococcus lactaris ATCC 29176	0	17	1	2	0	0	58	0	140	1	1	0	0	2	110	0	0	143	110	0	40	0	0	2	0	21	10	252	0	46	0	0	0	84	0	0	0	0	2	0	102	37	0	70	0	12	1	14	0	2	0	0	0	0	188	0	0	1064	0	1	0	0	49	0	1	0	0	0	0	0	14	0	3	0	0	0	1	0	89	3	9	0	17	0	0	0	1	0	1	8	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus;t__Ruminococcus callidus ATCC 27760	0	10	0	0	1	0	5	0	4	0	0	0	0	1	0	0	0	3	9	0	3	0	0	0	0	0	0	0	1	2	4	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	0	3	0	0	0	0	0	0	8	0	2	399	0	22	0	0	0	0	1	0	220	0	2	0	0	0	0	0	0	0	0	1	0	1	33	7	0	0	0	0	0	1	0	2	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] methylpentosum;t__[Clostridium] methylpentosum DSM 5476	0	1	0	0	13	1	0	1	0	0	0	4	0	7	6	1	0	26	24	0	2	1	4	3	0	0	0	46	0	45	0	0	0	0	4	13	0	0	0	0	20	0	1	0	9	1	0	1	2	12	0	1	0	25	43	0	4	0	0	340	5	0	0	9	1	0	22	1	0	0	1	0	2	0	0	0	0	0	2	2	0	1	7	0	3	0	0	0	0	2	2	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum;t__[Clostridium] leptum DSM 753	0	0	2	0	1	1	2	0	1	0	0	0	0	1	0	1	0	1	90	0	0	0	0	0	0	0	0	0	0	2	1	2	0	1	0	0	0	0	0	0	2	0	0	0	2	0	1	3	2	1	0	0	0	0	7	0	2	74	0	16	0	0	1	0	0	0	18	0	0	2	0	0	0	0	0	0	0	1	1	0	30	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] cellulosi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] cellulolyticum;t__[Clostridium] cellulolyticum H10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	4	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	2	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] sporosphaeroides;t__[Clostridium] sporosphaeroides DSM 1294	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum;t__[Eubacterium] siraeum DSM 15702	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] viride;t__[Clostridium] viride DSM 6836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus gauvreauii;t__Ruminococcus gauvreauii DSM 19829	0	0	0	0	0	0	1	0	3	0	0	0	0	0	4	0	0	5	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	1	0	0	0	1	0	0	0	0	12	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis;t__Ruminococcus champanellensis 18P13 = JCM 17042	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens;t__Ruminococcus flavefaciens FD-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	0	2	0	1	2	0	6	0	81	0	0	4	9	5	11	0	4	12	30	0	39	0	4	1	0	85	0	71	0	33	0	0	0	0	0	29	1	4	3	0	21	1	4	1	2	0	0	3	1	26	0	0	0	16	48	0	30	26	1	84	36	0	7	2	0	3	6	0	0	3	5	0	2	0	50	0	1	0	7	6	6	0	16	26	4	0	0	3	0	2	3	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium	0	138	0	0	1	1	1	0	184	0	241	3	1	68	4	0	0	2	36	0	3	0	1	0	0	6	0	12	0	23	0	0	0	364	2	1240	0	764	10	0	9	0	0	0	0	0	0	2	0	9	0	0	0	8	11	0	1	1	0	1	216	0	4	5	0	5	4	13	0	0	16	0	21	0	80	0	2	0	8	86	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absiella;s__Absiella dolichum;t__Absiella dolichum DSM 3991	0	0	1	1	0	3	2	0	6	0	0	0	0	1	25	0	0	4	122	0	151	0	0	17	0	0	0	107	0	47	0	0	0	4	1	0	0	0	0	0	48	0	0	1	2	0	0	4	4	1	0	0	0	0	63	1	0	15	0	25	0	0	3	0	0	0	16	0	0	0	10	0	1	0	1	0	0	0	18	4	7	0	8	0	0	0	0	0	0	1	2	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma;s__Dielma fastidiosa	0	0	0	0	0	0	4	0	12	0	0	0	1	2	0	0	0	7	5	0	0	0	0	0	0	359	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	239	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	2	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eggerthia;s__Eggerthia catenaformis;t__Eggerthia catenaformis OT 569 = DSM 20559	0	7	0	0	2	1	8	0	12	0	0	0	1	3	0	34	15	1	0	0	0	0	74	0	0	0	0	0	0	0	0	8	0	0	0	70	0	79	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	10	12	0	6	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula;t__Veillonella parvula DSM 2008	3	86	9067	5914	7625	17	291	26	169	39	2	65	60439	185	2	1685	628	33207	15	20	0	4	9621	60	57	36309	16132	92	82	21	134	865	57	11	57	85	16	8606	1429	3	660	7316	38179	92	88	2952	58	47529	545	3613	6	82	41	118	47	704	2	33361	4433	4368	41	13457	1129	940	2048	18	13	3	26	949	23	189	3	3040	1059	2404	35	789	19934	29	496	315	131	113315	2180	0	19	500	1884	2166	573	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__[Clostridium] spiroforme;t__[Clostridium] spiroforme DSM 1552	0	12	0	6	0	0	0	1	15	0	20	5	0	27	5	0	4	9	2505	0	1	0	0	0	0	0	0	13	0	975	0	0	0	17	0	84	0	81	2	0	158	4	0	3	0	2	0	26	1	1	0	12	2	33	8	0	8	56	0	0	25	0	10	0	1	0	19	115	0	0	1002	0	2	0	8	0	1	0	0	4	1	0	119	10	2	0	0	19	46	3	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__[Clostridium] innocuum;t__[Clostridium] innocuum 2959	2	11	2	7	16	2	3	0	7	8	0	63	5	13	75	2	2	142	2549	3	82	0	108	18	0	42	1	131	0	8779	0	0	0	0	18	20378	0	28	5	0	4304	5	4	29	6	3	0	66	0	493	1	17	0	278	34849	2	185	89	0	106	51	0	476	52	11	45	23	0	0	1	39	0	158	0	34	137	85	2	2707	343	113	1	478	18	24	17	1	108	38	21	3	0	0	0	0	0
